-670.7019	110.51141	58.589565	49.49337	21.970678	24.393263	13.662928	20.044289	8.090584	6.6019335	-1.0898436	2.0927663	5.99981	3.06857	-5.3831596	2.5609376	4.4740276	4.0062065	-1.4516941	1.2043066	12.504611	3.559558	6.125123	-4.7597647	4.5928965	10.318516	8.850092	2.8933887	-0.6006286	0.8831347	1.8289983	6.1176925	3.7541919	1.184282	7.590834	-0.4600247	2.9776297	3.6981864	3.2806964	3.2249112	1.52842	-0.23465121	-6.536274	-1.697222	2.99978
-638.57715	128.70465	67.318985	48.08787	4.664851	13.53594	21.85809	35.147762	24.632675	24.532558	7.1544595	-12.007603	-14.733572	-1.8887546	-5.7284427	0.60478437	2.949365	-3.1767256	-6.0780754	-8.164068	-6.8811893	-5.993118	2.8533022	-4.2723823	-11.78863	-8.349172	1.5675683	9.15943	13.011957	5.2902026	-1.0577588	5.361751	3.5304153	0.54095936	5.96926	3.0194464	6.9852223	3.624196	0.3478465	-1.8106809	2.6500387	-2.5085385	-12.08176	-3.8985271	1.9620497
-577.81647	153.40826	39.596764	39.710724	-2.132775	15.373371	31.016659	22.028381	3.6587749	30.44103	9.131943	-26.541328	-7.7092752	-8.1684	-12.823669	1.7865933	3.6599715	2.9368393	-11.898508	-7.9410415	-11.239432	-6.00867	7.81509	-0.09479606	8.056244	7.1964045	9.175923	1.551516	-1.0550052	-1.2831836	-3.4605346	-0.64978504	-0.46686676	-0.566119	7.373594	3.5673733	-5.873133	-1.7670271	0.06606555	-3.0927043	7.6203914	7.9284773	0.5201131	-1.8749396	-1.5721992
-562.0702	161.0932	39.915245	47.234806	-11.216582	0.75192535	27.99937	24.715786	1.1652194	26.011152	5.8489933	-28.398056	-5.5301504	-3.074123	-9.469589	3.1112542	1.3662019	6.463415	-4.1600027	-3.9384515	-13.03049	-0.40511185	13.978079	3.1663835	2.7750819	3.2165234	2.7639935	-4.3567686	-5.442086	-5.677584	-0.81756556	-2.8624148	-3.0307279	-2.015401	5.995651	1.4036907	-8.81033	-0.7748873	4.9163733	-2.0920143	-0.68528974	0.8832189	1.9814239	0.6545266	-3.8323936
-572.2224	151.514	49.493507	49.730507	-10.6607485	-1.6554496	25.399498	22.399963	6.8634434	22.315926	2.4244213	-28.034866	-10.021144	-2.0746503	-13.621525	3.0568304	10.610134	6.5064573	3.4064288	-0.28982985	-13.942901	1.3150396	6.236427	-2.9835432	9.700048	7.6519947	0.8173202	-7.095815	-4.939745	-1.5975543	-4.3710976	-2.9962978	2.2831757	2.2338111	-2.1222014	-2.761222	-3.9446511	1.4812541	-1.7537583	-2.0323215	9.199369	8.490722	-0.8508506	-0.2612058	4.663162
-554.73334	154.78708	33.271103	40.87066	2.9412515	1.582582	22.390064	17.896206	5.1291656	12.496443	-5.890348	-23.626661	-5.2806654	2.7185721	-3.9550118	11.602238	8.702772	-2.5943942	3.681626	9.434761	-9.421854	0.16676116	5.5758834	-0.008690178	7.4869223	-1.1832945	2.4995193	-1.0407511	-9.101122	-6.925472	-1.3020246	1.8719587	-1.0169395	-3.105472	-6.776458	-2.8070192	-11.379202	-3.968542	-4.345046	1.8995287	5.408057	2.9714513	-3.085586	1.2646449	1.6182303
-565.17944	150.59119	40.72947	40.781624	-2.3293266	4.042513	24.353138	19.530739	7.2151356	19.168812	-3.3233674	-17.115772	-8.917163	-9.852252	-8.262424	-0.5243942	3.5816197	0.5720554	5.57269	-1.057247	-15.147838	2.551668	10.772518	4.322377	13.094576	3.6242843	-0.19521987	-3.8664908	-1.7061422	1.2640891	-2.0608685	-1.7169908	-6.9004736	-6.570127	0.14144218	1.0333741	-9.445721	-4.45397	-1.6521827	2.980193	-1.3993735	-5.203691	5.172982	5.305481	-3.9136038
-571.76373	156.49536	44.64317	51.11947	-3.4868722	2.6833212	20.375055	15.778061	5.307408	14.239497	-6.5777392	-5.7299337	1.8952191	-7.7739544	-10.897224	-6.463478	0.21921277	-1.6657495	2.094135	1.5321292	-7.5683846	3.66852	7.9470577	-4.6808653	2.7735226	5.446888	-0.7718065	3.1963105	-4.072853	-3.405839	-7.1677017	-8.905645	-5.927994	-7.8789153	-3.504643	-5.710486	-14.286607	-8.381308	-8.209242	-5.3133693	2.8245654	-3.7161708	0.39798522	0.684103	-1.3126171
-307.16483	156.12985	36.487732	22.7707	-31.007015	-5.1285453	26.28289	-29.444452	-21.56343	4.0515375	-37.021538	-12.387299	10.686396	2.2046535	8.618158	-7.08247	-4.5913043	10.009238	-8.013437	-16.258175	12.848712	-0.20111755	-1.028186	13.815537	-9.41798	16.559624	0.32460433	-11.558002	4.3891253	-11.703466	4.0029993	-6.4206295	12.400244	-2.0263155	-8.448751	9.775925	-0.9786946	-7.307461	-10.075317	9.189329	-9.4245205	5.8231974	0.62476176	-2.3575232	7.4518266
-281.82742	174.26257	32.48622	43.070908	-51.062057	-23.219673	8.186062	-26.502007	-18.55357	29.99113	-27.062746	3.938176	11.3765335	-17.558563	6.436653	1.5045266	5.0387135	-0.95180416	-0.44612342	0.044539154	-2.0722475	5.8931565	-7.367303	-7.356076	-1.6536531	0.5772332	7.235813	12.727846	0.8007746	-9.370145	2.821808	-11.664122	-5.6903896	-3.0799935	-12.5963545	0.75498486	1.4108472	-1.8955066	-3.7127016	-3.5331583	0.38877785	-3.5594654	-11.282361	5.1852994	0.19744307
