-488.28192	74.80835	-11.442371	8.874619	11.6399975	-3.4775624	0.6058272	14.867127	-6.6714845	8.749494	7.2761426	5.4203844	6.4302096	2.5127707	11.508847	1.0369712	9.30501	6.4778314	2.2893345	5.000898	3.7706804	2.8191555	1.8492032	3.5774457	2.6007533	1.4661695	3.6635332	0.44409585	2.706615	2.2489944	5.4200544	-0.88492537	4.137293	-0.6367316	1.1554182	2.204452	1.0550101	1.7229528	1.2557124	2.0325162	0.014188647	0.78878295	1.5673591	-0.52384806	1.4490757
-483.39215	76.281685	-14.127169	8.875761	7.759941	-3.4606824	-1.5508258	12.766733	-6.657807	5.6515274	9.017698	2.2356567	8.79465	-0.4388224	13.337486	-1.1122428	10.548441	5.5783024	2.4444704	5.4048843	2.448032	3.7344823	1.2776371	3.9402428	4.1971073	0.34655166	4.978377	-0.22307527	3.220951	3.0357883	3.9167798	0.9297201	2.9190016	1.7845074	0.079399526	3.819992	1.0084783	1.9409873	1.3039411	2.1506662	0.606575	2.3814397	2.3258982	0.050805748	2.7902184
-427.6758	85.81828	-19.611914	11.340945	6.4933414	0.3459964	-13.310583	10.033798	8.686663	9.994463	10.57415	4.705659	16.72247	-2.5520396	-2.1747198	-9.827412	-4.797925	3.9977627	2.56914	4.245681	9.225596	2.6213732	-1.3509018	1.707262	1.9085972	7.777462	6.2944694	0.36909807	-0.42199278	-2.0846941	5.212226	0.14774036	-0.6233325	3.1014674	-2.2371602	-1.8196156	-3.7508202	-3.1292684	-1.8178859	-1.7687967	-1.3417822	-4.4596415	-6.4632034	-6.538033	-5.2291617
-336.30896	144.00687	-39.61158	-9.77813	-5.6979146	-1.2818921	-2.5799286	16.792767	11.12452	18.182972	11.360155	-13.912807	3.5573297	-3.6237388	-7.3455324	-6.3163548	-3.058865	0.48531348	-1.1190441	3.2832212	0.3097623	-5.3881426	-12.656979	-11.381138	3.126564	8.29781	-6.96379	-9.236483	9.889709	15.861831	15.50414	8.56943	0.40197086	5.4926705	4.724197	1.1706357	1.1577863	-1.4384724	-3.975613	3.742506	0.67115355	-8.180376	-0.17331582	-2.8917823	-9.926846
-315.43317	162.22371	-49.025246	-6.836274	-2.6257277	4.125893	-8.137523	15.483883	5.4780617	15.784568	16.33649	-19.870531	3.5498714	1.6297963	-1.3235048	2.7227433	0.3011567	0.53822273	-12.350012	-6.217745	-4.8450394	-0.48023415	-3.8220055	-6.406094	-10.454877	-3.2542818	2.4449172	3.8054228	9.808642	3.1803408	-0.119579434	3.0506468	-4.3172383	-0.24355271	2.0640063	1.3167515	1.4260621	2.026027	-5.161375	-6.229418	-4.593979	-4.87487	0.1605376	-4.346972	-2.8234024
-288.4539	160.68257	-55.76235	-16.73908	-9.056136	2.6933131	-3.8315175	18.16632	5.047573	10.618013	11.322307	-21.332748	1.5755186	3.7594714	-6.408462	-9.230665	-6.758589	-5.231853	-8.506462	-1.3244371	-6.2833023	-3.3545723	-2.9371562	-7.5945606	-1.4313924	1.6968285	-2.252017	-1.473789	7.1598024	1.9266294	1.1451793	3.2813873	-4.157483	-0.60145104	1.1729463	-0.9006637	6.6026154	3.4383712	-0.806545	3.0955658	-2.3585098	-2.5949936	6.1834316	-4.197872	-0.7138928
-270.33707	149.02171	-68.4478	-1.762014	-16.307186	5.6511116	-0.62732965	14.2084255	4.87976	11.964092	7.8946567	-23.527935	1.1432825	-0.18067613	-7.2263565	-0.4871037	-0.027554512	1.8256314	-6.799224	-5.837545	-5.2279077	-6.4865093	-1.2216555	0.38999796	-4.7938395	-3.118349	0.017680466	1.7064923	2.3074052	-4.0423813	-6.316107	2.4239035	0.053280443	-4.056072	-3.1118093	-1.6484777	3.0713153	7.634967	-2.1953714	-6.8181143	-2.3037505	-3.2686791	-5.162777	0.7626884	-5.145974
-241.01726	139.21478	-80.38223	-1.998406	-14.0569725	7.7223434	7.157192	10.74663	5.896639	8.201535	4.705819	-19.52013	3.402688	8.294728	-1.3161999	0.21482542	-4.047463	-3.2360415	-8.642616	-7.961684	-5.604679	-6.4011283	2.0522702	-0.40929285	-5.7290335	-1.2424327	2.12475	3.0150583	-0.5221735	-6.477217	-4.9237485	3.6150331	4.3485756	2.447626	2.4685225	-0.9922006	-0.6595436	-1.4143717	-2.1416364	-2.1077201	-4.285955	-5.2290716	-3.0826077	-0.5363364	-2.1292086
-227.13507	126.89453	-81.20097	1.5365584	-17.075775	7.6994534	13.140713	13.461182	3.8343945	0.41937974	-2.8107967	-21.045328	3.2042165	8.39645	-4.605656	-3.2492576	0.047574937	6.503542	0.4611597	1.2342516	-3.8691766	-9.157154	-1.5473406	-1.0829989	-1.0436282	-1.9649788	-3.0976222	2.4130754	7.106612	2.3028896	-4.9951835	-2.3668914	2.3267572	0.8847815	-5.5129232	-11.3158	-7.6585674	3.253962	4.5877886	-1.7204702	-3.6267745	-0.4009161	2.2465415	2.6648185	-4.6318254
-227.37222	132.55994	-103.77573	5.794714	-20.881006	20.50533	7.5016155	8.734205	4.569872	4.65169	4.4905357	-20.484509	3.53263	5.979269	-5.678029	-13.323742	-12.149236	-3.2114744	-6.1137857	3.379992	-0.8778999	-7.092875	-7.5440288	-8.040232	-0.29816493	1.0434529	0.86986405	-0.5304408	2.5608604	0.8957805	-1.9924736	-3.4879591	-6.5926437	-5.813678	-5.3504615	-3.594196	-2.1370716	-2.7349913	-1.5960972	-1.6665881	-5.072563	-0.541497	-1.6586745	-4.914138	-1.5052273
