-508.0217	118.97306	-38.223873	-23.540936	-2.057105	48.22997	-13.626129	2.3799188	0.5631438	11.796612	25.069403	-10.474915	18.17442	-2.1938505	15.443888	11.421428	-4.1182775	8.278568	-1.7785065	9.76741	1.4095469	-0.46229923	3.8488436	3.7233312	7.9177203	2.0874555	0.21837854	-4.425923	1.4182856	0.051810563	2.2750568	-1.93365	3.7567632	0.1380587	2.8007443	-0.15076536	1.9493486	-1.3616068	0.8862448	0.42062068	-3.5910501	1.7718773	-0.17378783	-1.0947707	-1.9169995	0.0
-506.23874	114.877914	-33.318375	-23.242046	-6.9094	49.46861	-14.293519	3.1229548	-0.62436444	13.424921	23.307802	-7.4420195	15.137143	-3.4982007	12.590919	9.471633	-4.367822	7.189184	-2.4218132	10.091895	1.4843416	-1.341218	1.8446565	4.531495	6.070592	2.9430094	1.154823	3.464773	2.419551	1.8045002	1.718049	1.0840116	1.5041325	-1.1122173	1.681818	-1.8039913	-0.90890175	-1.5643171	1.6017306	-0.08023279	-4.526891	-0.5334786	0.3438646	-1.2401794	-2.6937566	0.0
-502.5647	108.46162	-12.588627	5.544667	10.705105	45.189026	-17.413116	-14.900814	-9.21649	26.612778	36.606716	-7.0260396	28.18327	6.5009003	11.670759	6.717846	-10.141406	-7.608288	-8.1043415	8.46804	-9.024701	1.3341279	3.7987127	-8.650534	-2.6866212	-0.5381913	-4.3472433	3.5023835	10.94616	6.6584115	1.9221079	-3.6216981	-8.10817	2.8412251	7.491599	1.8404609	1.0991273	6.6875577	-2.0039754	-1.2890435	-3.577628	-5.1669703	2.0906053	0.7180729	-1.0426341	0.0
-466.82138	123.48047	-6.1292753	21.296282	14.36409	47.021454	-14.173485	-12.272011	-6.3894258	13.9146595	26.851814	-13.479475	17.917389	-6.4086523	-1.6821802	-4.0134206	-10.1046715	-8.511347	-9.314041	5.975235	-9.361212	-2.3516488	-1.1110791	-0.68894684	3.6442902	-0.7513646	-4.4291244	1.8570502	7.1973047	3.0423288	2.0984704	-1.5326011	-6.6856236	2.9809992	3.9898028	5.238805	2.375229	11.659214	2.2713835	-0.93663836	-5.8865595	-2.8917022	3.9227114	5.924301	0.26649153	0.0
-465.40973	134.26639	1.9641899	28.900764	16.97364	46.485954	3.4040477	4.5092945	0.34610224	7.8643847	24.761839	-7.302224	11.359965	0.15697014	8.053839	0.9692722	-4.431099	-5.45468	-0.100704975	7.827699	0.07001054	-2.5424042	-2.5758224	0.293109	-1.999635	0.28049827	-1.4179851	3.1507704	-0.050536156	-2.776547	-0.49532217	-1.2279701	3.9878058	2.2620478	-0.367532	1.9027432	-0.40826368	11.5931225	1.2368741	-0.5839184	-3.7207706	2.1047585	-4.027054	-4.7099357	3.8388631	0.0
-473.83218	136.4359	-0.8584049	23.888842	15.8750105	38.878166	21.994127	8.96561	3.100606	13.595077	13.501542	-10.200083	5.282133	4.4798746	17.415627	4.609932	0.6043127	-3.488731	-6.271413	2.7931147	1.3991277	9.276039	-1.8023522	-7.151088	-7.2796016	5.4722157	2.138717	2.1822631	5.0105143	1.0728403	7.809227	-0.18122868	6.270455	9.801413	6.051104	2.7438529	1.6372938	12.075555	6.543105	5.870499	4.2644463	1.0157807	-7.833681	-6.5792665	5.0814652	0.0
-348.03705	181.26443	-29.520061	6.8335342	-9.084419	-2.4031992	26.987028	-4.470292	-12.952253	25.014101	20.512505	4.0143104	6.6591496	-6.785632	-5.039339	4.366892	8.319523	0.8547155	-2.6461515	1.9856482	-3.0177367	6.5408077	-7.738906	10.181476	-5.2861853	3.9286685	-3.8449922	-6.6593256	-0.38873142	-1.0404716	4.133971	-0.02418375	7.1265173	5.4963202	4.719002	-3.6301246	-9.829758	-1.255023	4.3761783	-5.2509875	-3.344491	2.0307326	15.598809	14.125733	-2.5011888	0.0
-315.3802	183.48706	-54.255325	19.453167	-31.807686	-2.893787	33.76352	-13.413714	-6.403873	23.00316	12.679545	6.325753	4.434927	-11.3145	-3.2300777	2.809483	2.870851	0.6033411	-9.089708	6.593273	-4.77106	8.677357	-13.293077	6.584611	-12.765442	11.091221	-1.5427495	-2.7373185	-2.020227	-4.0422163	6.5638256	1.6114701	4.9654717	-3.527715	-0.38655707	-2.6874661	-4.0870275	-1.9102988	-2.3763793	-5.105456	-2.2190907	-1.9141428	4.1081953	13.143464	17.960829	138.24311245832507
-249.84602	181.58405	-71.46332	25.517464	-33.049927	-6.5188036	22.919575	-25.217386	-15.030218	9.5153055	12.148695	0.08944276	0.32497847	-6.5639477	3.2686126	-5.0475616	1.1983876	7.8413687	-8.522455	4.870555	-1.9920213	7.2094536	-6.5359006	2.0477943	-14.533814	4.9592113	-8.993456	0.08200097	-2.2213278	-0.9180363	1.52833	-2.6256359	-2.5138474	-8.403667	-3.3118134	-2.6614866	1.2024044	2.522674	2.3090374	1.7008274	-0.60280305	-0.082476854	-7.656534	-2.2463646	4.431549	134.78943856582708
-225.4547	137.05794	-41.752594	2.0693643	-42.745983	-5.566942	26.441391	-19.749626	-10.726164	20.74215	5.85032	1.2245533	1.200865	-15.850895	-11.760677	6.8670297	6.347524	-2.4401872	-4.9640093	-2.4606972	1.412328	2.5624032	1.6190429	-0.12821817	-9.766793	-5.2315774	-1.7978559	-5.752282	-2.2629125	0.8094116	-3.1216927	-6.126497	-5.9534187	-4.288656	-1.4212828	-0.103411436	1.4515132	6.5329523	0.9674121	-2.1243353	2.9176404	2.4822354	-3.8961363	-7.0241823	-3.422217	131.79324905687307
-234.21637	151.919	-54.56005	6.5576506	-52.283123	-14.208693	36.399845	-13.149208	-10.755386	19.537277	10.527716	9.055418	3.3715653	-18.33014	-15.620632	0.7698058	1.8689854	-3.5643373	-0.50434005	-2.798314	-3.3246398	2.3552804	-2.4820707	1.4638135	-6.5532045	-0.23453271	-0.63057476	-6.607724	-2.1615295	-0.2013843	-1.4369318	1.3567603	6.7343984	-1.4388363	-4.868707	-5.5706606	-3.3239737	6.4458065	-1.2157044	-7.638028	-2.009398	2.6926901	-4.3770638	-11.280317	-6.873477	130.13424522967043
-252.22482	164.91367	-58.791313	20.063944	-61.760258	-18.338072	38.15458	-9.968309	-7.489871	15.161463	4.8922024	6.2255464	7.722838	-14.763473	-17.668224	-3.1712768	-0.44341904	-3.6158707	1.830971	-1.5678754	-10.047765	3.2579465	-9.51948	7.1525145	-11.8924885	1.7721982	-2.042531	-0.34073794	-1.9567713	-4.823807	-1.646262	0.19027981	6.932318	-7.059405	-0.74721545	-2.0175717	-8.28904	-0.42716724	-0.44556844	-2.4549992	-3.5260205	-4.4570365	-4.6525507	-5.139723	-4.6066527	129.30685248362954
-213.20728	135.79626	-25.511173	8.80806	-52.364388	-13.256041	32.3638	-13.071439	-19.151556	15.73657	0.3386389	0.9664955	1.4624424	-12.690185	-8.080833	0.73731923	-2.0552125	-1.7348254	7.23946	2.7048917	-2.0015852	-5.139053	2.4614232	-5.083186	-6.110138	1.5239236	-0.81074446	-2.8778176	-1.104243	-1.5347943	-2.0128565	-9.446569	-2.142747	-8.441468	-1.8574457	1.5411096	-3.4266982	2.710266	0.77338827	3.6847024	1.3529849	0.7123285	-10.512304	-11.860555	-7.0868287	129.897471805256
-227.07333	129.98892	-18.893435	7.6978326	-59.6675	-19.332355	25.219822	-19.719799	-19.142078	7.8706217	-8.168896	-1.0910041	9.274182	-4.3214693	-11.134306	-2.5694065	-7.4795012	-9.395282	-0.4805839	-4.178921	-3.381052	3.45259	0.79515934	-2.1718414	-10.055759	-9.304647	-4.597472	-2.4857724	6.763957	7.182541	-2.6794233	-3.9762604	-3.3784552	-7.253593	-0.19968751	2.5426269	5.570529	8.973616	4.595037	4.5784054	6.228798	2.3657875	-3.593614	-6.9562902	-3.5567002	130.55489482326098
-257.58832	152.89864	-29.81002	20.042091	-65.95347	-23.50599	32.441856	-8.709174	-6.1584764	11.460876	-5.929616	3.2470374	16.712505	3.9090722	-10.053456	1.0845182	-10.391909	-11.676029	2.412787	2.1609037	-4.743232	4.966226	-12.428958	1.2033396	-4.8640842	-0.06755468	1.8106678	-4.9539094	1.710609	2.7124133	1.9410626	-5.9310613	-3.8439572	-12.319127	2.0256395	4.571738	0.88463324	0.1895042	-7.60279	-8.957782	-1.1939251	-1.236139	-4.685054	-7.1247725	-1.2798179	130.85116142082322
